sheet,source_row,model_code,remote_model,panel_model,source_text,remote_options,remote_classification,panel_options,panel_classification,row_classification
CO INV,197,FCF100CVM/RZF100CVM,BRC7M635F,BYCQ125EAF8,"FCF100CVM / RZF100CVM + BRC7M635F + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,149,FCF100CVM/RZF100CYM,BRC1E63,BYCQ125EAF8,"FCF100CVM / RZF100CYM + BRC1E63 + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,234,FCF100CVM/RZF100CYM,BRC7M635F,BYCQ125EAF8,"FCF100CVM / RZF100CYM + BRC7M635F + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,128,FCF100CVM/RZF100DVM,BRC1E63,BYCQ125EAF8,"FCF100CVM / RZF100DVM + BRC1E63 + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,213,FCF100CVM/RZF100DVM,BRC7M635F,BYCQ125EAF8,"FCF100CVM / RZF100DVM + BRC7M635F + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,165,FCF100CVM/RZF100DYM,BRC1E63,BYCQ125EAF8,"FCF100CVM / RZF100DYM + BRC1E63 + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,250,FCF100CVM/RZF100DYM,BRC7M635F,BYCQ125EAF8,"FCF100CVM / RZF100DYM + BRC7M635F + BYCQ125EAF8 10.0
(5.0-11.2) 34,100
(17,100-38,200) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,79,FCF125CVM/RZA125DV1,BRC1E63,BYCQ125EAF8,"FCF125CVM / RZA125DV1 + BRC1E63 + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,127,FCF125CVM/RZA125DV1,BRC7M634F,BYCQ125EAF8,"FCF125CVM / RZA125DV1 + BRC7M634F + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,95,FCF125CVM/RZA125DY1,BRC1E63,BYCQ125EAF8,"FCF125CVM / RZA125DY1 + BRC1E63 + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,143,FCF125CVM/RZA125DY1,BRC7M634F,BYCQ125EAF8,"FCF125CVM / RZA125DY1 + BRC7M634F + BYCQ125EAF8 12.5
(5.0-14.0) 42,700
(17,100-47,800) 14.0
(5.1-16.0) 47,800
(17,400-54,600) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,117,FCF125CVM/RZF125CVM,BRC1E63,BYCQ125EAF8,"FCF125CVM / RZF125CVM + BRC1E63 + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,202,FCF125CVM/RZF125CVM,BRC7M635F,BYCQ125EAF8,"FCF125CVM / RZF125CVM + BRC7M635F + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,154,FCF125CVM/RZF125CYM,BRC1E63,BYCQ125EAF8,"FCF125CVM / RZF125CYM + BRC1E63 + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,239,FCF125CVM/RZF125CYM,BRC7M635F,BYCQ125EAF8,"FCF125CVM / RZF125CYM + BRC7M635F + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,133,FCF125DVM/RZF125DVM,BRC1E63,BYCQ125EAF8,"FCF125DVM / RZF125DVM + BRC1E63 + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,218,FCF125DVM/RZF125DVM,BRC7M635F,BYCQ125EAF8,"FCF125DVM / RZF125DVM + BRC7M635F + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,170,FCF125DVM/RZF125DYM,BRC1E63,BYCQ125EAF8,"FCF125DVM / RZF125DYM + BRC1E63 + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,255,FCF125DVM/RZF125DYM,BRC7M635F,BYCQ125EAF8,"FCF125DVM / RZF125DYM + BRC7M635F + BYCQ125EAF8 12.5
(5.7-14.0) 42,700
(19,500-47,800) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,84,FCF140CVM/RZA140DV1,BRC1E63,BYCQ125EAF8,"FCF140CVM / RZA140DV1 + BRC1E63 + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,132,FCF140CVM/RZA140DV1,BRC7M634F,BYCQ125EAF8,"FCF140CVM / RZA140DV1 + BRC7M634F + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,100,FCF140CVM/RZA140DY1,BRC1E63,BYCQ125EAF8,"FCF140CVM / RZA140DY1 + BRC1E63 + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,148,FCF140CVM/RZA140DY1,BRC7M634F,BYCQ125EAF8,"FCF140CVM / RZA140DY1 + BRC7M634F + BYCQ125EAF8 14.0
(5.0-16.0) 47,800
(17,100-54,600) 16.0
(5.1-18.0) 54,600
(17,400-61,400) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,122,FCF140CVM/RZF140CVM,BRC1E63,BYCQ125EAF8,"FCF140CVM / RZF140CVM + BRC1E63 + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,207,FCF140CVM/RZF140CVM,BRC7M635F,BYCQ125EAF8,"FCF140CVM / RZF140CVM + BRC7M635F + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,159,FCF140CVM/RZF140CYM,BRC1E63,BYCQ125EAF8,"FCF140CVM / RZF140CYM + BRC1E63 + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,244,FCF140CVM/RZF140CYM,BRC7M635F,BYCQ125EAF8,"FCF140CVM / RZF140CYM + BRC7M635F + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,138,FCF140DVM/RZF140DVM,BRC1E63,BYCQ125EAF8,"FCF140DVM / RZF140DVM + BRC1E63 + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,223,FCF140DVM/RZF140DVM,BRC7M635F,BYCQ125EAF8,"FCF140DVM / RZF140DVM + BRC7M635F + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,175,FCF140DVM/RZF140DYM,BRC1E63,BYCQ125EAF8,"FCF140DVM / RZF140DYM + BRC1E63 + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,260,FCF140DVM/RZF140DYM,BRC7M635F,BYCQ125EAF8,"FCF140DVM / RZF140DYM + BRC7M635F + BYCQ125EAF8 14.0
(6.2-15.5) 47,800
(21,200-52,900) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,59,FCF50CVM/RZA50DV2V,BRC1E63,BYCQ125EAF8,"FCF50CVM / RZA50DV2V + BRC1E63 + BYCQ125EAF8 5.0
(1.4-6.0) 17,100
(4,800-20,500) 6.0
(1.4-7.1) 20,500
(4,800-24,200) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,107,FCF50CVM/RZA50DV2V,BRC7M634F,BYCQ125EAF8,"FCF50CVM / RZA50DV2V + BRC7M634F + BYCQ125EAF8 5.0
(1.4-6.0) 17,100
(4,800-20,500) 6.0
(1.4-7.1) 20,500
(4,800-24,200) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,97,FCF50CVM/RZF50DVM,BRC1E63,BYCQ125EAF8,"FCF50CVM / RZF50DVM + BRC1E63 + BYCQ125EAF8 5.0
(2.3-5.6) 17,100
(7,800-19,100) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,182,FCF50CVM/RZF50DVM,BRC7M635F,BYCQ125EAF8,"FCF50CVM / RZF50DVM + BRC7M635F + BYCQ125EAF8 5.0
(2.3-5.6) 17,100
(7,800-19,100) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,64,FCF60CVM/RZA60DV2V,BRC1E63,BYCQ125EAF8,"FCF60CVM / RZA60DV2V + BRC1E63 + BYCQ125EAF8 6.0
(1.4-7.1) 20,500
(4,800-24,200) 7.1
(1.4-8.0) 23,200
(4,800-27,300) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,112,FCF60CVM/RZA60DV2V,BRC7M634F,BYCQ125EAF8,"FCF60CVM / RZA60DV2V + BRC7M634F + BYCQ125EAF8 6.0
(1.4-7.1) 20,500
(4,800-24,200) 7.1
(1.4-8.0) 23,200
(4,800-27,300) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,102,FCF60CVM/RZF60DVM,BRC1E63,BYCQ125EAF8,"FCF60CVM / RZF60DVM + BRC1E63 + BYCQ125EAF8 6.0
(2.6-6.3) 20,500
(8,900-21,500) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,187,FCF60CVM/RZF60DVM,BRC7M635F,BYCQ125EAF8,"FCF60CVM / RZF60DVM + BRC7M635F + BYCQ125EAF8 6.0
(2.6-6.3) 20,500
(8,900-21,500) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,69,FCF71CVM/RZA71DV1,BRC1E63,BYCQ125EAF8,"FCF71CVM / RZA71DV1 + BRC1E63 + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) 8.0
(3.5-9.0) 27,300
(12,000-30,700) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
HP INV,117,FCF71CVM/RZA71DV1,BRC7M634F,BYCQ125EAF8,"FCF71CVM / RZA71DV1 + BRC7M634F + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) 8.0
(3.5-9.0) 27,300
(12,000-30,700) Bộ",BRC1E63|BRC7M634F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,107,FCF71CVM/RZF71DVM,BRC1E63,BYCQ125EAF8,"FCF71CVM / RZF71DVM + BRC1E63 + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,192,FCF71CVM/RZF71DVM,BRC7M635F,BYCQ125EAF8,"FCF71CVM / RZF71DVM + BRC7M635F + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,144,FCF71CVM/RZF71DYM,BRC1E63,BYCQ125EAF8,"FCF71CVM / RZF71DYM + BRC1E63 + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,229,FCF71CVM/RZF71DYM,BRC7M635F,BYCQ125EAF8,"FCF71CVM / RZF71DYM + BRC7M635F + BYCQ125EAF8 7.1
(3.2-8.0) 24,200
(10,900-27,300) Bộ",BRC1E63|BRC7M635F,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,728,FCFC100DVM/RZFC100EVM,BRC2E61,BYCQ125EAF8,"FCFC100DVM / RZFC100EVM + BRC2E61 + BYCQ125EAF8 #REF! 10.0
(5.0 - 11.2) 34,100
(17,100-38,200) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,786,FCFC100DVM/RZFC100EVM,BRC7F635F9,BYCQ125EAF8,"FCFC100DVM / RZFC100EVM + BRC7F635F9 + BYCQ125EAF8 10.0
(5.0 - 11.2) 34,100
(17,100-38,200) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,744,FCFC100DVM/RZFC100EY1,BRC2E61,BYCQ125EAF8,"FCFC100DVM / RZFC100EY1 + BRC2E61 + BYCQ125EAF8 #REF! 10.0
(5.0 - 11.2) 34,100
(17,100-38,200) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,802,FCFC100DVM/RZFC100EY1,BRC7F635F9,BYCQ125EAF8,"FCFC100DVM / RZFC100EY1 + BRC7F635F9 + BYCQ125EAF8 10.0
(5.0 - 11.2) 34,100
(17,100-38,200) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,749,FCFC125DVM/RZFC125EY1,BRC2E61,BYCQ125EAF8,"FCFC125DVM / RZFC125EY1 + BRC2E61 + BYCQ125EAF8 #REF! 12.5
(5.7 - 14.0) 42,700
(19,500-47,800) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,807,FCFC125DVM/RZFC125EY1,BRC7F635F9,BYCQ125EAF8,"FCFC125DVM / RZFC125EY1 + BRC7F635F9 + BYCQ125EAF8 12.5
(5.7 - 14.0) 42,700
(19,500-47,800) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,754,FCFC140DVM/RZFC140EY1,BRC2E61,BYCQ125EAF8,"FCFC140DVM / RZFC140EY1 + BRC2E61 + BYCQ125EAF8 14.0
(6.2 - 15.5) 47,800
(21,200-52,900) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,812,FCFC140DVM/RZFC140EY1,BRC7F635F9,BYCQ125EAF8,"FCFC140DVM / RZFC140EY1 + BRC7F635F9 + BYCQ125EAF8 14.0
(6.2 - 15.5) 47,800
(21,200-52,900) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,703,FCFC40DVM/RZFC40EVM,BRC2E61,BYCQ125EAF8,"FCFC40DVM / RZFC40EVM + BRC2E61 + BYCQ125EAF8 4.0
(1.8 - 4.5) 13,600
(6,100-15,400) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,761,FCFC40DVM/RZFC40EVM,BRC7F635F9,BYCQ125EAF8,"FCFC40DVM / RZFC40EVM + BRC7F635F9 + BYCQ125EAF8 4.0
(1.8 - 4.5) 13,600
(6,100-15,400) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,708,FCFC50DVM/RZFC50EVM,BRC2E61,BYCQ125EAF8,"FCFC50DVM / RZFC50EVM + BRC2E61 + BYCQ125EAF8 5.0
(2.3 - 5.6) 17,100
(7,800-19,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,766,FCFC50DVM/RZFC50EVM,BRC7F635F9,BYCQ125EAF8,"FCFC50DVM / RZFC50EVM + BRC7F635F9 + BYCQ125EAF8 5.0
(2.3 - 5.6) 17,100
(7,800-19,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,713,FCFC60DVM/RZFC60EVM,BRC2E61,BYCQ125EAF8,"FCFC60DVM / RZFC60EVM + BRC2E61 + BYCQ125EAF8 6.0
(2.6 - 6.3) 20,500
(8,900-21,500) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,771,FCFC60DVM/RZFC60EVM,BRC7F635F9,BYCQ125EAF8,"FCFC60DVM / RZFC60EVM + BRC7F635F9 + BYCQ125EAF8  6.0
(2.6 - 6.3) 20,500
(8,900-21,500) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,718,FCFC71DVM/RZFC71EVM,BRC2E61,BYCQ125EAF8,"FCFC71DVM / RZFC71EVM + BRC2E61 + BYCQ125EAF8 7.1
(3.2 - 8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,776,FCFC71DVM/RZFC71EVM,BRC7F635F9,BYCQ125EAF8,"FCFC71DVM / RZFC71EVM + BRC7F635F9 + BYCQ125EAF8 7.1
(3.2 - 8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,734,FCFC71DVM/RZFC71EY1,BRC2E61,BYCQ125EAF8,"FCFC71DVM / RZFC71EY1 + BRC2E61 + BYCQ125EAF8 7.1
(3.2 - 8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,792,FCFC71DVM/RZFC71EY1,BRC7F635F9,BYCQ125EAF8,"FCFC71DVM / RZFC71EY1 + BRC7F635F9 + BYCQ125EAF8 7.1
(3.2 - 8.0) 24,200
(10,900-27,300) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,723,FCFC85DVM/RZFC85EVM,BRC2E61,BYCQ125EAF8,"FCFC85DVM / RZFC85EVM + BRC2E61 + BYCQ125EAF8 8.5
(4.2 - 10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,781,FCFC85DVM/RZFC85EVM,BRC7F635F9,BYCQ125EAF8,"FCFC85DVM / RZFC85EVM + BRC7F635F9 + BYCQ125EAF8 8.5
(4.2 - 10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,739,FCFC85DVM/RZFC85EY1,BRC2E61,BYCQ125EAF8,"FCFC85DVM / RZFC85EY1 + BRC2E61 + BYCQ125EAF8 8.5
(4.2 - 10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,797,FCFC85DVM/RZFC85EY1,BRC7F635F9,BYCQ125EAF8,"FCFC85DVM / RZFC85EY1 + BRC7F635F9 + BYCQ125EAF8 8.5
(4.2 - 10.0) 29,000
(14,300-34,100) Bộ",BRC2E61|BRC7F635F9,COMPATIBILITY_ONLY,BYCQ125EAF8,EXACT_BUNDLE_ASSIGNMENT,BUNDLE_ASSIGNMENT
CO INV,687,FCFG100AV1V/RZFC100AV19,,,"FCFG100AV1V / RZFC100AV19 + BCR50GV 10.55
(5.00-11.20) 36,000
(17,100-38,200) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,692,FCFG125AV1V/RZFC125AY19,,,"FCFG125AV1V / RZFC125AY19 + BCR50GV 12.31
(5.70-14.00) 42,000
(19,500-47,800) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,696,FCFG140AV1V/RZFC140AY19,,,"FCFG140AV1V / RZFC140AY19 + BCR50GV 14.07
(6.20-15.50) 48,000
(21,200-52,900) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
CO INV,671,FCFG50AV1V/RZFC50AGV19,,,"FCFG50AV1V / RZFC50AGV19 + BCR50GV 5.42
(2.30-5.60) 18,500
(7,800-19,100) Bộ",,NO_SOURCE_EVIDENCE,,NO_SOURCE_EVIDENCE,BUNDLE_ASSIGNMENT
